chr,start,end,value
10,69000001,70000000,0.494161736
10,70000001,71000000,0.481013729
10,71000001,72000000,0.423707585
10,72000001,73000000,0.637780168
10,73000001,74000000,0.57091725
10,74000001,75000000,0.589329078
10,75000001,76000000,0.409098624
10,76000001,77000000,0.557422969
10,77000001,78000000,0.601627346
10,78000001,79000000,0.551707724
10,79000001,80000000,0.576449359
10,80000001,81000000,0.534947634
10,81000001,82000000,0.435808437
10,82000001,83000000,0.605000989
10,83000001,84000000,0.479163152
10,84000001,85000000,0.559555779
10,85000001,86000000,0.553151946
10,86000001,87000000,0.634862724
10,87000001,88000000,0.526281415
10,88000001,89000000,0.580201578
10,89000001,90000000,0.453994394
10,90000001,91000000,0.621006956
10,91000001,92000000,0.725131263
10,92000001,93000000,0.512733412
10,93000001,94000000,0.468421761
10,94000001,95000000,0.656276109
10,95000001,96000000,0.610580325
10,96000001,97000000,0.579828112
10,97000001,98000000,0.539437582
10,98000001,99000000,0.652923392
10,99000001,100000000,0.538708268
10,100000001,101000000,0.534162069
10,101000001,102000000,0.61854642
10,102000001,103000000,0.697066742
10,103000001,104000000,0.434131557
10,104000001,105000000,0.541201523
10,105000001,106000000,0.512324395
10,106000001,107000000,0.664972183
10,107000001,108000000,0.618075293
10,108000001,109000000,0.419885099
10,109000001,110000000,0.562732485
10,110000001,111000000,0.605212761
10,111000001,112000000,0.558214969
10,112000001,113000000,0.566338394
10,113000001,114000000,0.726208463
10,114000001,115000000,0.539735252
10,115000001,116000000,0.538613841
10,116000001,117000000,0.679929852
10,117000001,118000000,0.631158215
10,118000001,119000000,0.563474853
10,119000001,120000000,0.578469782
10,120000001,121000000,0.508979697
10,121000001,122000000,0.662980043
10,122000001,123000000,0.520750408
10,123000001,124000000,0.434920669
10,124000001,125000000,0.571853882
10,125000001,126000000,0.486856922
10,126000001,127000000,0.553208122
10,127000001,128000000,0.479779923
10,128000001,129000000,0.460293498
10,129000001,130000000,0.669845048
10,130000001,131000000,0.51191466
10,131000001,132000000,0.59440109
10,132000001,133000000,0.646761859
10,133000001,133797422,0.584653817
11,1,1000000,0.565320181
11,1000001,2000000,0.613008421
11,2000001,3000000,0.615560335
11,3000001,4000000,0.480180441
11,4000001,5000000,0.545869651
11,5000001,6000000,0.60736624
11,6000001,7000000,0.611891752
11,7000001,8000000,0.49915007
11,8000001,9000000,0.565910719
11,9000001,10000000,0.605805626
11,10000001,11000000,0.522896267
11,11000001,12000000,0.633483723
11,12000001,13000000,0.616933124
11,13000001,14000000,0.602401327
11,14000001,15000000,0.432724337
11,15000001,16000000,0.572428289
11,16000001,17000000,0.633346313
11,17000001,18000000,0.537967238
11,18000001,19000000,0.466176084
11,19000001,20000000,0.595961365
11,20000001,21000000,0.620145023
11,21000001,22000000,0.559532897
11,22000001,23000000,0.536730979
11,23000001,24000000,0.558639659
11,24000001,25000000,0.644352665
11,25000001,26000000,0.494174948
11,26000001,27000000,0.531980558
11,27000001,28000000,0.627890291
11,28000001,29000000,0.462171458
11,29000001,30000000,0.611299349
11,30000001,31000000,0.559145687
11,31000001,32000000,0.467104313
11,32000001,33000000,0.573669874
11,33000001,34000000,0.579416149
11,34000001,35000000,0.526222369
11,35000001,36000000,0.572390623
11,36000001,37000000,0.512001564
11,37000001,38000000,0.462473552
11,38000001,39000000,0.567646148
11,39000001,40000000,0.52318491
11,40000001,41000000,0.70599516
11,41000001,42000000,0.524569585
11,42000001,43000000,0.493854396
11,43000001,44000000,0.642562198
11,44000001,45000000,0.594588734
11,45000001,46000000,0.693896111
11,46000001,47000000,0.509382072
11,47000001,48000000,0.482180418
11,48000001,49000000,0.556152716
11,49000001,50000000,0.610943674
11,50000001,51000000,0.578544569
11,51000001,52000000,0.569205757
11,52000001,53000000,0.555903042
11,53000001,54000000,0.487551539
11,54000001,55000000,0.422270878
11,55000001,56000000,0.616490028
11,56000001,57000000,0.51577253
11,57000001,58000000,0.606105806
11,58000001,59000000,0.592142467
11,59000001,60000000,0.665549534
11,60000001,61000000,0.488419983
11,61000001,62000000,0.550204014
11,62000001,63000000,0.560490371
11,63000001,64000000,0.410737987
11,64000001,65000000,0.635430458
11,65000001,66000000,0.760918182
11,66000001,67000000,0.569094034
11,67000001,68000000,0.571725473
11,68000001,69000000,0.698656838
11,69000001,70000000,0.659072368
11,70000001,71000000,0.556107704
11,71000001,72000000,0.560849731
11,72000001,73000000,0.620343212
11,73000001,74000000,0.584092063
11,74000001,75000000,0.451240029
11,75000001,76000000,0.674174787
11,76000001,77000000,0.449463357
11,77000001,78000000,0.448005653
11,78000001,79000000,0.686778039
11,79000001,80000000,0.589134518
11,80000001,81000000,0.585029841
11,81000001,82000000,0.513853324
11,82000001,83000000,0.501279908
11,83000001,84000000,0.511145778
11,84000001,85000000,0.548360717
11,85000001,86000000,0.437708585
11,86000001,87000000,0.656996721
11,87000001,88000000,0.499693672
11,88000001,89000000,0.544696324
11,89000001,90000000,0.546163399
11,90000001,91000000,0.454434371
11,91000001,92000000,0.568423726
11,92000001,93000000,0.567974539
11,93000001,94000000,0.6681308
11,94000001,95000000,0.628525395
11,95000001,96000000,0.596574115
11,96000001,97000000,0.687903335
11,97000001,98000000,0.636937926
11,98000001,99000000,0.524631398
11,99000001,100000000,0.674365894
11,100000001,101000000,0.595833519
11,101000001,102000000,0.596182521
11,102000001,103000000,0.526625564
11,103000001,104000000,0.700885776
11,104000001,105000000,0.455419108
11,105000001,106000000,0.542494319
11,106000001,107000000,0.584052701
11,107000001,108000000,0.467743642
11,108000001,109000000,0.558360056
11,109000001,110000000,0.524771235
11,110000001,111000000,0.618193783
11,111000001,112000000,0.470554448
11,112000001,113000000,0.465636351
11,113000001,114000000,0.567570665
11,114000001,115000000,0.525778571
11,115000001,116000000,0.571329255
11,116000001,117000000,0.643085958
11,117000001,118000000,0.5425114
11,118000001,119000000,0.588415031
11,119000001,120000000,0.511214517
11,120000001,121000000,0.587650822
11,121000001,122000000,0.537405272
11,122000001,123000000,0.604372875
11,123000001,124000000,0.672782365
11,124000001,125000000,0.511661444
11,125000001,126000000,0.56396655
11,126000001,127000000,0.563054676
11,127000001,128000000,0.505995658
11,128000001,129000000,0.467084667
11,129000001,130000000,0.562257469
11,130000001,131000000,0.447172886
11,131000001,132000000,0.563263806
11,132000001,133000000,0.538133354
11,133000001,134000000,0.642419205
11,134000001,135000000,0.588596806
11,135000001,135086622,0.536888719
12,90000001,91000000,0.384331618
12,76000001,77000000,0.389624917
12,21000001,22000000,0.395637877
12,83000001,84000000,0.397125224
12,15000001,16000000,0.41754936
12,100000001,101000000,0.431898266
12,3000001,4000000,0.443173528
12,72000001,73000000,0.448191111
12,51000001,52000000,0.452719487
12,84000001,85000000,0.457789795
12,131000001,132000000,0.459885917
12,128000001,129000000,0.461377243
12,123000001,124000000,0.461590716
12,79000001,80000000,0.464562952
12,129000001,130000000,0.465716029
12,22000001,23000000,0.469590302
12,53000001,54000000,0.470007277
12,93000001,94000000,0.470347488
12,69000001,70000000,0.473487213
12,102000001,103000000,0.476771589
12,66000001,67000000,0.477446973
12,23000001,24000000,0.47779916
12,56000001,57000000,0.479516472
12,36000001,37000000,0.490771509
12,133000001,133275309,0.491941179
12,130000001,131000000,0.496579851
12,70000001,71000000,0.497569653
12,26000001,27000000,0.500310044
12,2000001,3000000,0.50420487
12,40000001,41000000,0.504486393
12,75000001,76000000,0.507386854
12,35000001,36000000,0.508157321
12,16000001,17000000,0.517318535
12,82000001,83000000,0.518370859
12,55000001,56000000,0.519258241
12,127000001,128000000,0.519962137
12,109000001,110000000,0.520852857
12,117000001,118000000,0.521770858
12,59000001,60000000,0.52302419
12,94000001,95000000,0.525228231
12,126000001,127000000,0.526290148
12,27000001,28000000,0.527013385
12,107000001,108000000,0.528953329
12,65000001,66000000,0.533592742
12,103000001,104000000,0.533680338
12,68000001,69000000,0.534067106
12,78000001,79000000,0.534964561
12,5000001,6000000,0.535071434
12,115000001,116000000,0.535560576
12,24000001,25000000,0.536875552
12,34000001,35000000,0.537051075
12,116000001,117000000,0.540071718
12,11000001,12000000,0.540179802
12,1,1000000,0.543375242
12,81000001,82000000,0.543478085
12,97000001,98000000,0.543637693
12,54000001,55000000,0.546727394
12,12000001,13000000,0.547711339
12,58000001,59000000,0.548913514
12,121000001,122000000,0.551320213
12,52000001,53000000,0.554106865
12,30000001,31000000,0.554757153
12,113000001,114000000,0.557020039
12,48000001,49000000,0.55722391
12,57000001,58000000,0.559549632
12,80000001,81000000,0.559603092
12,25000001,26000000,0.561016484
12,98000001,99000000,0.561404847
12,9000001,10000000,0.56345023
12,38000001,39000000,0.56354974
12,87000001,88000000,0.565362423
12,112000001,113000000,0.567838206
12,8000001,9000000,0.568643365
12,63000001,64000000,0.56971061
12,101000001,102000000,0.571208275
12,37000001,38000000,0.574717272
12,10000001,11000000,0.575149263
12,124000001,125000000,0.575409681
12,44000001,45000000,0.575591908
12,45000001,46000000,0.575863796
12,42000001,43000000,0.577110784
12,105000001,106000000,0.577190944
12,17000001,18000000,0.578329057
12,14000001,15000000,0.581008263
12,47000001,48000000,0.58181834
12,49000001,50000000,0.585203873
12,60000001,61000000,0.586582498
12,88000001,89000000,0.588968523
12,71000001,72000000,0.589592816
12,62000001,63000000,0.59021216
12,125000001,126000000,0.590970703
12,95000001,96000000,0.59445716
12,4000001,5000000,0.595085479
12,119000001,120000000,0.595658088
12,99000001,100000000,0.602819855
12,74000001,75000000,0.60408282
12,6000001,7000000,0.604938275
12,1000001,2000000,0.605035296
12,67000001,68000000,0.605931964
12,91000001,92000000,0.606248575
12,13000001,14000000,0.606893705
12,96000001,97000000,0.608370638
12,92000001,93000000,0.608569691
12,41000001,42000000,0.609210886
12,28000001,29000000,0.618214914
12,43000001,44000000,0.619896095
12,31000001,32000000,0.622098324
12,120000001,121000000,0.624260113
12,118000001,119000000,0.62585184
12,132000001,133000000,0.626727049
12,32000001,33000000,0.62678579
12,18000001,19000000,0.636473929
12,77000001,78000000,0.638116986
12,73000001,74000000,0.638350507
12,20000001,21000000,0.642622351
12,61000001,62000000,0.643602783
12,108000001,109000000,0.644629622
12,86000001,87000000,0.645782538
12,110000001,111000000,0.646673849
12,85000001,86000000,0.649364752
12,104000001,105000000,0.651041341
12,106000001,107000000,0.653737352
12,29000001,30000000,0.654609751
12,39000001,40000000,0.657018207
12,114000001,115000000,0.662598538
12,33000001,34000000,0.664364078
12,122000001,123000000,0.667320725
12,50000001,51000000,0.676235066
12,64000001,65000000,0.687129649
12,7000001,8000000,0.699863004
12,111000001,112000000,0.601289887
12,89000001,90000000,0.625090634
12,46000001,47000000,0.649895521
12,19000001,20000000,0.651874015
13,1,1000000,0.601005944
13,1000001,2000000,0.493432048
13,2000001,3000000,0.602243757
13,3000001,4000000,0.511439173
13,4000001,5000000,0.55105699
13,5000001,6000000,0.653344658
13,6000001,7000000,0.697820263
13,7000001,8000000,0.486840843
13,8000001,9000000,0.540983043
13,9000001,10000000,0.512731551
13,10000001,11000000,0.420206956
13,11000001,12000000,0.452959527
13,12000001,13000000,0.470990631
13,13000001,14000000,0.651010663
13,14000001,15000000,0.483418155
13,15000001,16000000,0.451744115
13,16000001,17000000,0.502096302
13,17000001,18000000,0.550402097
13,18000001,19000000,0.480103785
13,19000001,20000000,0.610297353
13,20000001,21000000,0.700583405
13,21000001,22000000,0.63019
13,22000001,23000000,0.556439439
13,23000001,24000000,0.540022582
13,24000001,25000000,0.573582141
13,25000001,26000000,0.523798876
13,26000001,27000000,0.51856409
13,27000001,28000000,0.451349822
13,28000001,29000000,0.704399391
13,29000001,30000000,0.539486861
13,30000001,31000000,0.592125011
13,31000001,32000000,0.506039428
13,32000001,33000000,0.423164981
13,33000001,34000000,0.525956536
13,34000001,35000000,0.53899274
13,35000001,36000000,0.482414101
13,36000001,37000000,0.500875736
13,37000001,38000000,0.558961736
13,38000001,39000000,0.54602926
13,39000001,40000000,0.571376947
13,40000001,41000000,0.589340255
13,41000001,42000000,0.502530296
13,42000001,43000000,0.429262046
13,43000001,44000000,0.543623909
13,44000001,45000000,0.586570955
13,45000001,46000000,0.53084415
13,46000001,47000000,0.493526753
13,47000001,48000000,0.552426084
13,48000001,49000000,0.52679985
13,49000001,50000000,0.495914262
13,50000001,51000000,0.541770741
13,51000001,52000000,0.481457542
13,52000001,53000000,0.539029454
13,53000001,54000000,0.613419483
13,54000001,55000000,0.607784108
13,55000001,56000000,0.600344152
13,56000001,57000000,0.574833148
13,57000001,58000000,0.537450674
13,58000001,59000000,0.602976486
13,59000001,60000000,0.541332576
13,60000001,61000000,0.553476928
13,61000001,62000000,0.516523189
13,62000001,63000000,0.483488466
13,63000001,64000000,0.570205391
13,64000001,65000000,0.476468027
13,65000001,66000000,0.624298919
13,66000001,67000000,0.506356671
13,67000001,68000000,0.553994196
13,68000001,69000000,0.504196985
13,69000001,70000000,0.595419592
13,70000001,71000000,0.727346124
13,71000001,72000000,0.676218515
13,72000001,73000000,0.717325113
13,73000001,74000000,0.590894163
13,74000001,75000000,0.481824933
13,75000001,76000000,0.619747134
13,76000001,77000000,0.567416708
13,77000001,78000000,0.668625312
13,78000001,79000000,0.567439373
13,79000001,80000000,0.550790791
13,80000001,81000000,0.619253168
13,81000001,82000000,0.53275485
13,82000001,83000000,0.660524603
13,83000001,84000000,0.563812517
13,84000001,85000000,0.608440298
13,85000001,86000000,0.716065556
13,86000001,87000000,0.587950236
13,87000001,88000000,0.662504516
13,88000001,89000000,0.574593825
13,89000001,90000000,0.585514555
13,90000001,91000000,0.44823792
13,91000001,92000000,0.410729974
13,92000001,93000000,0.56451885
13,93000001,94000000,0.482338355
13,94000001,95000000,0.675485177
13,95000001,96000000,0.58515582
13,96000001,97000000,0.60627068
13,97000001,98000000,0.514090821
13,98000001,99000000,0.471137263
13,99000001,100000000,0.436482892
13,100000001,101000000,0.619094256
13,101000001,102000000,0.491917107
13,102000001,103000000,0.536773614
13,103000001,104000000,0.46026439
13,104000001,105000000,0.665135977
13,105000001,106000000,0.60207366
13,106000001,107000000,0.506346329
13,107000001,108000000,0.548099136
13,108000001,109000000,0.633760001
13,109000001,110000000,0.458341562
13,110000001,111000000,0.644189244
13,111000001,112000000,0.678960295
13,112000001,113000000,0.458551488
13,113000001,114000000,0.591128433
13,114000001,114364328,0.472578139
14,1,1000000,0.687382109
14,1000001,2000000,0.53436576
14,2000001,3000000,0.62020932
14,3000001,4000000,0.522342971
14,4000001,5000000,0.505037575
14,5000001,6000000,0.538957669
14,6000001,7000000,0.634414196
14,7000001,8000000,0.496890641
14,8000001,9000000,0.609444054
14,9000001,10000000,0.505314552
14,10000001,11000000,0.606739309
14,11000001,12000000,0.692337379
14,12000001,13000000,0.652652342
14,13000001,14000000,0.557679293
14,14000001,15000000,0.533570922
14,15000001,16000000,0.576603852
14,16000001,17000000,0.594900635
14,17000001,18000000,0.493570674
14,18000001,19000000,0.553671053
14,19000001,20000000,0.638184082
14,20000001,21000000,0.616765269
14,21000001,22000000,0.580540153
14,22000001,23000000,0.564767517
14,23000001,24000000,0.670242705
14,24000001,25000000,0.347368313
14,25000001,26000000,0.578711917
14,26000001,27000000,0.540948379
14,27000001,28000000,0.614679946
14,28000001,29000000,0.541102839
14,29000001,30000000,0.559715288
14,30000001,31000000,0.505791192
14,31000001,32000000,0.62651425
14,32000001,33000000,0.682492296
14,33000001,34000000,0.593116788
14,34000001,35000000,0.671117872
14,35000001,36000000,0.597195897
14,36000001,37000000,0.591885831
14,37000001,38000000,0.409552697
14,38000001,39000000,0.568825104
14,39000001,40000000,0.609288716
14,40000001,41000000,0.539699715
14,41000001,42000000,0.516415914
14,42000001,43000000,0.555424664
14,43000001,44000000,0.581021285
14,44000001,45000000,0.517485112
14,45000001,46000000,0.586153847
14,46000001,47000000,0.524612601
14,47000001,48000000,0.607120809
14,48000001,49000000,0.428670741
14,49000001,50000000,0.532949246
14,50000001,51000000,0.613557764
14,51000001,52000000,0.637764515
14,52000001,53000000,0.555328403
14,53000001,54000000,0.505591255
14,54000001,55000000,0.527806738
14,55000001,56000000,0.658280922
14,56000001,57000000,0.537374581
14,57000001,58000000,0.531830443
14,58000001,59000000,0.508460611
14,59000001,60000000,0.559670982
14,60000001,61000000,0.594964487
14,61000001,62000000,0.47669743
14,62000001,63000000,0.630686329
14,63000001,64000000,0.548469763
14,64000001,65000000,0.583594187
14,65000001,66000000,0.451601447
14,66000001,67000000,0.543480251
14,67000001,68000000,0.613765691
14,68000001,69000000,0.559031782
14,69000001,70000000,0.548277669
14,70000001,71000000,0.61812289
14,71000001,72000000,0.469340786
14,72000001,73000000,0.627725804
14,73000001,74000000,0.581185716
14,74000001,75000000,0.492998449
14,75000001,76000000,0.610391114
14,76000001,77000000,0.47546099
14,77000001,78000000,0.519968555
14,78000001,79000000,0.606417191
14,79000001,80000000,0.63239458
14,80000001,81000000,0.448172851
14,81000001,82000000,0.478125533
14,82000001,83000000,0.648824179
14,83000001,84000000,0.53667045
14,84000001,85000000,0.639135512
14,85000001,86000000,0.535385699
14,86000001,87000000,0.599170891
14,87000001,88000000,0.530731681
14,88000001,89000000,0.643140802
14,89000001,90000000,0.496043965
14,90000001,91000000,0.659651328
14,91000001,92000000,0.488553482
14,92000001,93000000,0.569626871
14,93000001,94000000,0.450125771
14,94000001,95000000,0.47750179
14,95000001,96000000,0.593203906
14,96000001,97000000,0.577543011
14,97000001,98000000,0.512770237
14,98000001,99000000,0.486489894
14,99000001,100000000,0.666317616
14,100000001,101000000,0.675142975
14,101000001,102000000,0.472355504
14,102000001,103000000,0.589548323
14,103000001,104000000,0.542071401
14,104000001,105000000,0.379145625
14,105000001,106000000,0.634369831
14,106000001,107000000,0.525259472
14,107000001,107043718,0.584466966
15,1,1000000,0.572546732
15,1000001,2000000,0.45446361
15,2000001,3000000,0.612064303
15,3000001,4000000,0.695914125
15,4000001,5000000,0.685343065
15,5000001,6000000,0.773828609
15,6000001,7000000,0.694147966
15,7000001,8000000,0.492642792
15,8000001,9000000,0.624486734
15,9000001,10000000,0.468612128
15,10000001,11000000,0.560296683
15,11000001,12000000,0.487877139
15,12000001,13000000,0.626235143
15,13000001,14000000,0.597697861
15,14000001,15000000,0.635902496
15,15000001,16000000,0.66738498
15,16000001,17000000,0.667808527
15,17000001,18000000,0.516881432
15,18000001,19000000,0.569672268
15,19000001,20000000,0.612948275
15,20000001,21000000,0.623789941
15,21000001,22000000,0.51234228
15,22000001,23000000,0.468441879
15,23000001,24000000,0.537956513
15,24000001,25000000,0.411585087
15,25000001,26000000,0.546589312
15,26000001,27000000,0.539139231
15,27000001,28000000,0.697329545
15,28000001,29000000,0.556698605
15,29000001,30000000,0.52110313
15,30000001,31000000,0.577272749
15,31000001,32000000,0.487629774
15,32000001,33000000,0.566650113
15,33000001,34000000,0.529526167
15,34000001,35000000,0.538270279
15,35000001,36000000,0.476785756
15,36000001,37000000,0.537655135
15,37000001,38000000,0.463657283
15,38000001,39000000,0.610628842
15,39000001,40000000,0.515977249
15,40000001,41000000,0.61186368
15,41000001,42000000,0.584373392
15,42000001,43000000,0.642084098
15,43000001,44000000,0.485332456
15,44000001,45000000,0.606999532
15,45000001,46000000,0.59621084
15,46000001,47000000,0.605276703
15,47000001,48000000,0.644231465
15,48000001,49000000,0.512717823
15,49000001,50000000,0.594527049
15,50000001,51000000,0.628443879
15,51000001,52000000,0.575214685
15,52000001,53000000,0.591606718
15,53000001,54000000,0.56401287
15,54000001,55000000,0.613662849
15,55000001,56000000,0.524405788
15,56000001,57000000,0.466450797
15,57000001,58000000,0.652292608
15,58000001,59000000,0.528373233
15,59000001,60000000,0.528859159
15,60000001,61000000,0.57874502
15,61000001,62000000,0.596653028
15,62000001,63000000,0.63263552
15,63000001,64000000,0.451498189
15,64000001,65000000,0.501140063
15,65000001,66000000,0.481725351
15,66000001,67000000,0.654489448
15,67000001,68000000,0.675355152
15,68000001,69000000,0.629123583
15,69000001,70000000,0.640006753
15,70000001,71000000,0.613439548
15,71000001,72000000,0.679399934
15,72000001,73000000,0.561143108
15,73000001,74000000,0.65221019
15,74000001,75000000,0.494446026
15,75000001,76000000,0.509980435
15,76000001,77000000,0.592078997
15,77000001,78000000,0.558151101
15,78000001,79000000,0.589305314
15,79000001,80000000,0.589474045
15,80000001,81000000,0.413376064
15,81000001,82000000,0.73910207
15,82000001,83000000,0.518073469
15,83000001,84000000,0.645867465
15,84000001,85000000,0.510726529
15,85000001,86000000,0.53769944
15,86000001,87000000,0.499756993
15,87000001,88000000,0.502319753
15,88000001,89000000,0.60991909
15,89000001,90000000,0.565342609
15,90000001,91000000,0.571312568
15,91000001,92000000,0.707465283
15,92000001,93000000,0.374793129
15,93000001,94000000,0.533356785
15,94000001,95000000,0.487601201
15,95000001,96000000,0.498157852
15,96000001,97000000,0.480410033
15,97000001,98000000,0.553560792
15,98000001,99000000,0.494252016
15,99000001,100000000,0.515799187
15,100000001,101000000,0.570021044
15,101000001,101991189,0.574218298
16,1,1000000,0.594913016
16,1000001,2000000,0.502264926
16,2000001,3000000,0.442564651
16,3000001,4000000,0.47295307
16,4000001,5000000,0.428122637
16,5000001,6000000,0.617131253
16,6000001,7000000,0.565356484
16,7000001,8000000,0.523508611
16,8000001,9000000,0.449900913
16,9000001,10000000,0.494264609
16,10000001,11000000,0.617304676
16,11000001,12000000,0.593637397
16,12000001,13000000,0.548168395
16,13000001,14000000,0.486171348
16,14000001,15000000,0.497922388
16,15000001,16000000,0.53866933
16,16000001,17000000,0.619796911
16,17000001,18000000,0.639753919
16,18000001,19000000,0.509881997
16,19000001,20000000,0.734673046
16,20000001,21000000,0.518231133
16,21000001,22000000,0.610090536
16,22000001,23000000,0.528669142
16,23000001,24000000,0.508117666
16,24000001,25000000,0.601248503
16,25000001,26000000,0.589891675
16,26000001,27000000,0.631033176
16,27000001,28000000,0.602600966
16,28000001,29000000,0.552379392
16,29000001,30000000,0.570047223
16,30000001,31000000,0.569848262
16,31000001,32000000,0.567148374
16,32000001,33000000,0.56403733
16,33000001,34000000,0.681413778
16,34000001,35000000,0.61166722
16,35000001,36000000,0.529088318
16,36000001,37000000,0.589905146
16,37000001,38000000,0.531093624
16,38000001,39000000,0.587758951
16,39000001,40000000,0.500229656
16,40000001,41000000,0.619728417
16,41000001,42000000,0.623846699
16,42000001,43000000,0.519194501
16,43000001,44000000,0.526305113
16,44000001,45000000,0.611198211
16,45000001,46000000,0.530592675
16,46000001,47000000,0.593124635
16,47000001,48000000,0.562322562
16,48000001,49000000,0.645114666
16,49000001,50000000,0.570924716
16,50000001,51000000,0.611868236
16,51000001,52000000,0.624352019
16,52000001,53000000,0.560884357
16,53000001,54000000,0.552833784
16,54000001,55000000,0.603166478
16,55000001,56000000,0.532827063
16,56000001,57000000,0.439342742
16,57000001,58000000,0.68265883
16,58000001,59000000,0.550768611
16,59000001,60000000,0.574442843
16,60000001,61000000,0.550847345
16,61000001,62000000,0.559151221
16,62000001,63000000,0.54635312
16,63000001,64000000,0.699081828
16,64000001,65000000,0.434164817
16,65000001,66000000,0.593047189
16,66000001,67000000,0.518577076
16,67000001,68000000,0.497516042
16,68000001,69000000,0.672360438
16,69000001,70000000,0.617502918
16,70000001,71000000,0.448663666
16,71000001,72000000,0.526169381
16,72000001,73000000,0.501687432
16,73000001,74000000,0.56345673
16,74000001,75000000,0.564909548
16,75000001,76000000,0.602807113
16,76000001,77000000,0.454633006
16,77000001,78000000,0.700500247
16,78000001,79000000,0.512113834
16,79000001,80000000,0.67934129
16,80000001,81000000,0.627797606
16,81000001,82000000,0.685230789
16,82000001,83000000,0.502433144
16,83000001,84000000,0.511659454
16,84000001,85000000,0.708564731
16,85000001,86000000,0.707739238
16,86000001,87000000,0.582231982
16,87000001,88000000,0.482031829
16,88000001,89000000,0.474138329
16,89000001,90000000,0.569675435
16,90000001,90338345,0.632218152
17,1,1000000,0.329553327
17,1000001,2000000,0.573105371
17,2000001,3000000,0.552511238
17,3000001,4000000,0.542916836
17,4000001,5000000,0.594319074
17,5000001,6000000,0.564253279
17,6000001,7000000,0.562451585
17,7000001,8000000,0.603003387
17,8000001,9000000,0.515012515
17,9000001,10000000,0.521560417
17,10000001,11000000,0.640217273
17,11000001,12000000,0.723380303
17,12000001,13000000,0.661937312
17,13000001,14000000,0.597663223
17,14000001,15000000,0.572578946
17,15000001,16000000,0.613420534
17,16000001,17000000,0.514051085
17,17000001,18000000,0.549104338
17,18000001,19000000,0.497269015
17,19000001,20000000,0.611995887
17,20000001,21000000,0.517645379
17,21000001,22000000,0.643984943
17,22000001,23000000,0.536775828
17,23000001,24000000,0.55026457
17,24000001,25000000,0.570644688
17,25000001,26000000,0.539160028
17,26000001,27000000,0.568385647
17,27000001,28000000,0.615611065
17,28000001,29000000,0.610990552
17,29000001,30000000,0.532473978
17,30000001,31000000,0.555665797
17,31000001,32000000,0.549728705
17,32000001,33000000,0.487954969
17,33000001,34000000,0.661542817
17,34000001,35000000,0.514242284
17,35000001,36000000,0.687081343
17,36000001,37000000,0.585845402
17,37000001,38000000,0.615561738
17,38000001,39000000,0.557227662
17,39000001,40000000,0.734376865
17,40000001,41000000,0.612202488
17,41000001,42000000,0.500165644
17,42000001,43000000,0.485257667
17,43000001,44000000,0.564147848
17,44000001,45000000,0.54183597
17,45000001,46000000,0.565479636
17,46000001,47000000,0.493485099
17,47000001,48000000,0.467083437
17,48000001,49000000,0.604071821
17,49000001,50000000,0.547482567
17,50000001,51000000,0.533524298
17,51000001,52000000,0.664970422
17,52000001,53000000,0.59945477
17,53000001,54000000,0.61628339
17,54000001,55000000,0.491414344
17,55000001,56000000,0.561195108
17,56000001,57000000,0.567357233
17,57000001,58000000,0.59282329
17,58000001,59000000,0.606723349
17,59000001,60000000,0.67097979
17,60000001,61000000,0.55719754
17,61000001,62000000,0.602680113
17,62000001,63000000,0.583092473
17,63000001,64000000,0.513947272
17,64000001,65000000,0.5561589
17,65000001,66000000,0.630817047
17,66000001,67000000,0.632415065
17,67000001,68000000,0.674974197
17,68000001,69000000,0.483720335
17,69000001,70000000,0.512193101
17,70000001,71000000,0.536635755
17,71000001,72000000,0.477548336
17,72000001,73000000,0.526022384
17,73000001,74000000,0.615925732
17,74000001,75000000,0.546386555
17,75000001,76000000,0.556543105
17,76000001,77000000,0.458207798
17,77000001,78000000,0.482732284
17,78000001,79000000,0.650432273
17,79000001,80000000,0.699580537
17,80000001,81000000,0.491417861
17,81000001,82000000,0.465145319
17,82000001,83000000,0.602017378
17,83000001,83257441,0.723426663
18,1,1000000,0.525158654
18,1000001,2000000,0.623618787
18,2000001,3000000,0.571932166
18,3000001,4000000,0.620470867
18,4000001,5000000,0.455176486
18,5000001,6000000,0.56291752
18,6000001,7000000,0.659483812
18,7000001,8000000,0.572892246
18,8000001,9000000,0.642676953
18,9000001,10000000,0.496764209
18,10000001,11000000,0.413825998
18,11000001,12000000,0.516492588
18,12000001,13000000,0.637451182
18,13000001,14000000,0.503742387
18,14000001,15000000,0.46872609
18,15000001,16000000,0.559119296
18,16000001,17000000,0.634309256
18,17000001,18000000,0.6093053
18,18000001,19000000,0.62957062
18,19000001,20000000,0.543402217
18,20000001,21000000,0.629036724
18,21000001,22000000,0.632293064
18,22000001,23000000,0.465590409
18,23000001,24000000,0.533884722
18,24000001,25000000,0.530274301
18,25000001,26000000,0.664931546
18,26000001,27000000,0.644153355
18,27000001,28000000,0.493505953
18,28000001,29000000,0.480034889
18,29000001,30000000,0.619579261
18,30000001,31000000,0.607161071
18,31000001,32000000,0.607637075
18,32000001,33000000,0.72187003
18,33000001,34000000,0.488532513
18,34000001,35000000,0.577255445
18,35000001,36000000,0.579815004
18,36000001,37000000,0.560918833
18,37000001,38000000,0.514926288
18,38000001,39000000,0.719585363
18,39000001,40000000,0.523692232
